activity,student,window_idx,accelerometer_y_var,accelerometer_z_var,accelerometer_x_min,accelerometer_x_max,gyroscope_y_range,gravity_z_min,gravity_y_median,gravity_y_max,gravity_x_max,gravity_x_min,gravity_z_var,accelerometer_z_iqr,gravity_z_max,gravity_z_range,accelerometer_z_fft_dom_freq_hz,gravity_y_var,gravity_x_var,gravity_z_rms,gravity_x_range,accelerometer_mag_fft_dom_freq_hz,accelerometer_x_mean,gyroscope_y_fft_dom_freq_hz,accelerometer_y_fft_dom_freq_hz,gyroscope_x_max,gyroscope_z_min,gyroscope_z_max,gravity_y_iqr,gyroscope_z_fft_dom_freq_hz,gyroscope_x_iqr,gravity_mag_fft_dom_freq_hz,gyroscope_z_var,accelerometer_z_mean,accelerometer_mag_min,accelerometer_z_median,accelerometer_y_median,gyroscope_mag_fft_dom_freq_hz,gravity_yz_corr,gravity_y_fft_dom_freq_hz,gravity_mag_spec_entropy,gyroscope_mag_spec_entropy,gyroscope_mag_iqr,gravity_xy_corr,gyroscope_z_iqr,accelerometer_y_mean,gyroscope_z_spec_entropy,gravity_y_mad,gyroscope_x_spec_entropy,gravity_z_fft_dom_freq_hz,gyroscope_mag_min,gyroscope_z_mean
Sit,Student1,12,0.13898697561931164,0.10140939462684989,-1.022053182990849,0.6218422423698939,1.0992476344108582,3.50564650638923,-6.925451297102868,-3.306027166494727,2.446001405498385,-2.3484061967302114,3.387715949720684,0.3971287384303285,9.007012656731902,5.5013661503426725,5.0,4.092280490955175,2.9629546155848447,7.025336387355433,4.794407602228596,3.5,-0.026875442262237894,0.5,2.0,0.982282131910324,-0.2293578460812568,0.6529394090175629,4.077798013193906,0.5,0.4286044612526895,0.5,0.045565214915382096,-0.0532493260185495,0.06637247660856796,-0.0210221836321055,0.0608735708966851,0.5,0.9642777782001906,0.5,1.1892271584197753,1.4494189041660954,0.46096858622446973,-0.9573626417017469,0.3410898606719759,0.0392840430119261,1.8449883088807009,1.6963336695358153,1.889019532135096,0.5,0.08901352452262168,0.2043404179927893
Sit,Student1,13,0.07947556943447658,0.05331728631835912,-1.06443384518226,0.5645577272074297,1.4182839691638947,1.709345419061184,-9.097356944523751,-6.223209621442854,2.8312559835985303,-4.594958431269228,1.7240355238265093,0.28558044416606415,6.462488333161175,4.753142914099991,5.0,1.0218237343109708,6.757644870855705,3.7177872654383406,7.426214414867759,1.5,-0.12018871670222257,0.5,1.0,0.7221976518630981,-0.1044655293226241,0.6444602012634277,1.3751157294731584,0.5,0.22182600013911727,1.5,0.03466053071286845,-0.08600126567462273,0.0456987679275883,-0.0844177472870796,0.03262099761962885,1.5,0.9280550322878816,0.5,2.19515992977265,2.411645037458993,0.1484964511286797,-0.8397471373493022,0.2734309267252685,0.02269844043603538,1.1569666832872327,0.31070977085605467,1.6814819613794323,0.5,0.1366725051000804,0.3646733986388426
Sit,Student1,14,0.07954807271030793,0.08298667379762155,-1.0961867790855466,0.570860590211302,1.2344372421503067,1.5277202202145008,-7.638180756768584,-4.800791969503463,2.1722935507599264,-3.7501945368126033,3.95134251176261,0.27465762974396335,7.749209520670771,6.22148930045627,10.5,2.9642244438187237,4.384306785726725,5.6006706926275225,5.92248808757253,1.0,-0.09529750048389078,0.5,2.0,0.7030199766159058,-0.1075294315814971,0.6366706788539886,3.599694909396023,0.5,0.25763563811779033,0.5,0.048142884134455416,-0.1067766342081558,0.016451748601193923,-0.0791517895828932,0.06134849493205545,0.5,0.9691670698175672,0.5,0.8663998817954867,1.224831604892853,0.4929835308791019,-0.8892973123957542,0.3482206026092172,0.01710434967863558,0.550777049933512,1.6800621875621378,1.6376473133405118,0.5,0.050005991744696304,0.30335600915015676
Sit,Student1,15,0.090896915834021,0.057332975538689074,-1.437494517301023,0.8579074536681175,1.2121514678001404,1.1371201529005543,-9.48008039671108,-6.24647300813049,1.9798325581874696,-5.334271069695055,1.2869824255700972,0.28398922945186483,5.400429887518286,4.2633097346177316,2.0,0.8878498308410604,6.375993469816812,2.7377693727487187,7.314103627882525,2.0,-0.12283188057424894,0.5,2.5,0.9226434230804444,-0.0941417589783668,0.8380478024482727,0.8676319251511231,0.5,0.246110724285245,0.5,0.05256014573057084,-0.10660892903278579,0.0434731304681072,-0.10940306239649644,0.06204816763401025,0.5,0.9308327524104878,0.5,1.9187046965519796,1.6654475869420444,0.3197704483242614,-0.8753847167234342,0.2942765019834042,0.03480709925792365,1.3526181427854642,0.17067366978675302,1.9274426520424734,0.5,0.04273789413820387,0.40499303792603314
Sit,Student1,16,0.10265469198281992,0.06694564463155717,-0.5765860003870912,0.9027913186745716,0.9496867656707764,2.3580125217262653,-9.076833065802603,-7.941841924287378,2.867957382399589,-3.226764536948502,0.6665734394840366,0.221612670113705,4.762809737111628,2.4047972153853623,5.0,0.07699403857997304,3.5772446572395733,3.293376473296444,6.094721919348091,0.5,0.09435480572810392,0.5,4.5,0.4920477420091629,-0.0122503908351063,0.7707053124904633,0.14463051618747613,0.5,0.21193919633515182,0.5,0.05864734562089502,-0.05704852906255049,0.010636007800698568,-0.03870031753331415,0.0363859031111001,0.5,0.7902399957256598,0.5,1.5439648955949141,1.275339012002563,0.5839568020534303,-0.9055251487782507,0.5226328957360239,0.0659438686661273,1.263331929843356,0.028628274721652858,2.1073197047066157,0.5,0.006579183982813415,0.28220879048225467
Sit,Student1,17,0.0945198498649741,0.05565628015314292,-1.1235925628075374,0.9277370689585804,1.4466041922569275,0.978365067107603,-9.157527822688717,-7.940057378958165,3.517498710615933,-2.915632741288096,1.670124990660946,0.25957494656289926,4.96216531150341,3.983800244395807,10.0,0.07576498686286114,4.546712871150431,2.6617074738407838,6.433131451904028,0.5,-0.0387948124379795,0.5,3.5,0.6968959867954254,-0.0994803048670291,0.7188561260700226,0.09316139103919241,0.5,0.24766369039813688,0.5,0.06270534611838592,-0.14951952595413473,0.073949275565509,-0.12194209810988975,0.02224836442619555,0.5,0.6257957991192353,0.5,1.9345462880984068,1.792812769976717,0.552486484949052,-0.7186565666665087,0.4897078251233325,0.03005157237129658,1.160966363482755,0.053192563584943287,2.5246511505824576,0.5,0.023333510850915035,0.2849712887895294
Sit,Student1,18,0.17757148450345017,0.09877181832181421,-1.5435216735236343,0.9697790981352328,1.0222198963165283,1.3214539165861905,-9.367224271251262,-6.512947185288369,0.2116136012067086,-4.272821257469802,2.6848859640729548,0.25762643371047445,6.041679042077065,4.720225125490874,2.0,1.1733502448009316,1.9795848089565928,3.6896143377888757,4.484434858676511,1.0,-0.03274312524863983,0.5,1.5,0.6426861584186554,-0.4988445043563843,0.8946189284324646,1.4816869294445958,0.5,0.4003251651301981,0.5,0.11002393794277553,-0.026798695268774396,0.06583057354946595,-0.0511233439179137,0.06969371395111075,0.5,0.9496702116380882,0.5,1.4097080780857771,1.6728985423932938,0.38177198212543595,-0.9554630786042033,0.46505541843362136,0.06502478982765969,1.1429690319049672,0.293071968965231,1.2245184909817137,0.5,0.04655363045261813,0.19556551440618933
Sit,Student1,19,0.06050155600522852,0.054953705216047685,-1.2439634112790228,0.6019793665744364,1.3851739764213562,1.364157843737677,-9.22792861328572,-5.610039729420841,2.479561437533796,-4.544786140998452,2.3719246089173724,0.28701913519967337,6.829705442528426,5.465547598790749,1.0,1.1492813942065472,6.713307152566399,3.63995404391024,7.0243475785322484,1.5,-0.1258959113036324,0.5,1.5,0.8920714259147644,-0.0030198498861864,0.7291195094585419,1.2222131325680738,0.5,0.341619871556759,1.0,0.04275710024789917,-0.10415464400226247,0.054771860440337605,-0.0912535115912556,-0.02618994165882465,1.0,0.9174683980027483,0.5,2.029586668703841,1.8156602692948158,0.35514699545002293,-0.8589216262660019,0.299800954759121,0.02458667848717422,1.089220381057736,0.2170554817333814,1.951149235271719,0.5,0.01760233846955592,0.380429558850592
Sit,Student1,20,0.10133975054235066,0.09884232109004089,-0.9603630350142716,0.5718707536345348,1.298570454120636,2.2144083529118443,-8.080741568672657,-4.625927570028603,1.338402786364779,-4.253248834254593,3.485539406278171,0.39407957999277854,7.84842977335751,5.634021420445666,7.5,3.1952446194491397,4.0430370538072555,5.386830079293691,5.591651620619372,1.0,-0.03643393880033423,0.5,2.0,0.830551415681839,-0.1225066035985946,0.6796246767044067,3.4327123492121707,0.5,0.2043384592980147,0.5,0.04373798698286788,-0.0602140672696419,0.019756222595758485,-0.0462529248699545,0.00983005074933165,0.5,0.9724553062891514,0.5,1.5232757044468128,1.4158191574915402,0.3996554526733963,-0.9083784400270153,0.33619429171085363,0.0396100871300362,0.9864737898293392,1.2975102925494308,1.693326796762828,0.5,0.06816839581234423,0.30986563704907893
Sit,Student1,21,0.13914065109168702,0.05705886013936361,-1.4878759202778338,0.9288546748116612,1.8200405091047287,0.0293917014087782,-8.993543080436439,-4.045337466832995,-3.381730203863233,-8.43465671339631,0.8428306346681974,0.21639994956725264,3.553626839573681,3.524235138164903,4.0,3.256725692342439,3.772538632092282,1.1747786082403369,5.052926509533076,0.5,-0.06553451191242782,0.5,2.0,0.371074691414833,-0.2680430561304092,1.0544248223304749,2.552017528870329,0.5,0.16591561015229678,0.5,0.17323469425759003,0.011343776349888257,0.01559264307404964,0.0213416271281078,0.08352583994865409,0.5,0.9326130431520324,0.5,1.2298910578611744,0.7877810939119188,0.8700214320597288,-0.9739970542202685,0.8348638298921287,0.12107891125451399,0.8107024849619614,0.1985349056586614,2.206588773600217,0.5,0.013623234059339412,0.3866961896256544
Sit,Student1,22,0.1348595658328656,0.12780620296209064,-1.1452262659341097,1.1947577740833162,1.35781729221344,2.5849453274168077,-6.522710600542276,-3.636809419042617,3.208208305038512,-1.5211446412164715,4.614312454082213,0.41920686085615294,9.0579134074077,6.472968079990892,5.0,3.751233359037655,2.4973424534331508,7.035070112842237,4.729352946254984,1.0,-0.05617462262370718,0.5,3.5,0.8379716277122498,-0.2126232609152793,0.5171197652816772,3.975906276275591,0.5,0.3605041019618511,0.5,0.04281233702468951,-0.07055796390567347,0.03859643935260517,-0.04992671801187095,0.061261255040019655,0.5,0.9540553870631377,0.5,1.6798832985706638,1.75751899328093,0.35682965449087234,-0.9506211761203752,0.35433682519942516,0.026320922054518,1.918505045081,1.9736893061921,1.6362915181726168,0.5,0.0496118330783131,0.1684276530239731
Sit,Student1,23,0.12026623368433746,0.09607038188494836,-2.0900342966809866,1.100487837280333,1.6502103358507156,2.2502160908088085,-8.65484990863353,-4.685965713014453,-3.546457094074785,-6.847175925028324,0.8765344120941531,0.2521058436580934,5.43536413051635,3.185148039707541,4.0,1.8358994389439802,1.5261446016553386,3.1468271503033285,3.300718830953539,1.0,-0.1973548012638315,1.0,6.0,0.6081712245941162,-0.3395697027444839,0.8202639520168304,1.6475136706568287,0.5,0.35700649535283435,0.5,0.09733718274618719,-0.14081557489159327,0.03795367463891839,-0.1471441064435988,0.13127119533345094,0.5,0.9812861668558728,0.5,1.5761492697121562,1.2626082536533871,0.698678956435036,-0.9687712805205656,0.5629519221838565,0.1289221852525435,1.354833168254419,0.17757438908591894,1.4592137757672765,0.5,0.015746815129968315,0.2856213606102392
Sit,Student2,0,0.3315531959304786,0.11792311771213043,-1.757266680399577,1.5220742225646973,1.600059727827708,-0.0665048087636629,-7.625611225763957,-3.7998952865600586,-6.071886698404948,-8.924188931783041,0.1879174140419435,0.14347639152159278,1.4834407965342205,1.5499456052978833,4.5,0.8807131159970375,0.5761343490482481,0.5182635098786691,2.8523022333780927,0.5,0.02580863157908123,1.5,0.5,0.6602944135665894,-0.0398844095567861,1.3736577828725178,0.20464996496836374,0.5,0.15027285118897746,0.5,0.19459866892826674,-0.04053652745205905,0.03920435589984126,-0.052734758394459805,-0.0158102512359618,0.5,0.9412631942214453,0.5,1.6918663297623409,1.2750000387970248,0.515717713740907,-0.9940156182633616,0.20871229446493075,0.19853223085403446,1.4471637223188931,0.052717526753743194,1.9450828915730443,0.5,0.00420994439056013,0.256449374153987
Sit,Student2,1,0.7403425050800544,0.2717551696493457,-2.154678662618001,1.6961061159769697,2.1074850757916765,0.6996709108352661,-6.566022078196208,-0.0233435158928235,-7.031270503997803,-9.515311559041342,0.32601822466421604,0.2638799796501794,2.442720810572306,1.74304989973704,0.5,3.9524459097645885,0.724733957409771,1.4042486567522927,2.484041055043539,0.5,-0.1647072064876556,1.0,1.0,1.1540772120157876,-0.1309033334255218,1.951332648595174,1.0993367036183672,0.5,0.30441450482855226,0.5,0.3019488296295661,0.07899434804916383,0.07587982587239778,-0.03157162666320795,-0.05446044603983555,0.5,0.8976570900347619,0.5,1.6824954796765863,0.9063921876261084,0.9656336645387839,-0.982521485119431,0.6990843725507149,0.15011260171731317,1.0525108120172337,0.055133422215779326,1.465095254389781,0.5,0.02588217367565512,0.359447361537362
Sit,Student2,2,0.0024375130140306296,0.018226345548875443,-0.2681144326925277,0.3338853418827057,0.4334088936448096,9.307293891906738,2.933140456676483,3.0446795225143437,-0.5151660442352295,-0.6437520980834961,0.0004177969272692504,0.17659389972686754,9.388257026672363,0.080963134765625,6.5,0.00448344026555729,0.000557106051193402,9.341766730600161,0.1285860538482666,0.5,-0.006703652818997694,6.5,3.5,0.3342960029840469,-0.1104138940572738,0.0538070475061733,0.11678199966748526,3.5,0.050396383740007655,0.5,0.0007814420747211437,0.023938409169514965,0.02709616203592848,0.02268767356872555,-0.00993674993515005,0.5,-0.9979021020663559,0.5,3.2257292029494504,2.6893847354962914,0.03866198479137191,0.30549441968671676,0.024434610037133,-0.008516705433527614,2.692952371469051,0.058837930361429924,2.586929232600519,0.5,0.004173935600864178,-0.012971214443799268
Sit,Student2,3,0.1439521070787752,0.7098408170417392,-0.5839274823665619,0.4352271854877472,1.0302242189645767,9.414864222208658,2.397485077381134,2.599391619364421,1.421013057231903,0.5431538820266724,0.0026103957432378503,0.44997429847717274,9.676481246948242,0.2616170247395839,0.5,0.09513249092457492,0.048089927175171396,9.492531647584983,0.8778591752052307,0.5,-0.047698592593272526,0.5,0.5,0.0780380368232726,-0.1403462886810302,0.3309362530708313,0.14723455905914307,2.0,0.05581781017826877,0.5,0.007457206680849878,-0.4035346031188965,0.03940927166899478,-0.07315516471862785,-0.0574574470520019,0.5,-0.9166289149113552,0.5,2.548309711934618,2.266231181192099,0.1033439278136244,-0.6313762543864881,0.04925101040862488,-0.20709137876828515,1.9622383252855475,0.07377231121063232,2.603749358852157,1.0,0.003492498843604632,0.0027565297229254636
Sit,Student2,4,0.46740641676761135,0.2692709209674916,-2.189067840576172,0.3722740809122721,1.6303993761539461,0.5320959091186523,-0.4856240600347519,-0.4632275849580765,-7.797791004180908,-9.651361465454102,0.653186077126265,0.07419389486312865,2.714247226715088,2.1821513175964355,4.5,1.830060919685709,0.09384076291773848,2.3641146062554164,1.8535704612731934,0.5,-0.39123954494794205,0.5,2.5,0.4228714555501937,-1.6956855654716492,0.010461067315191,0.5872129946947098,0.5,0.046654832724016,0.5,0.2719725605020747,0.04428986576696234,0.08324762057108864,0.03569680452346795,-0.0123476386070251,0.5,0.8990332358058671,0.5,1.8039699720670652,1.5013154276791525,0.8778497628424138,-0.8386365274678879,0.3652974139367869,-0.15208957920471827,1.6478992183287007,0.016524985432624845,2.867320970084671,0.5,0.0008008510537862769,-0.3164892849406169
Sit,Student2,5,0.15181734616525272,0.04819973283395231,-0.3962006568908691,1.797852039337158,1.2805772026379902,0.252611368894577,-7.62982439994812,-7.243869622548421,-6.116869767506917,-6.526063124338786,0.02483505826496871,0.2938181546827156,1.051840901374817,0.7992295324802399,0.5,0.0058319044552127735,0.0060036598289630585,0.38545755642857704,0.4091933568318691,1.0,0.10219076693058014,2.0,0.5,0.8688031037648519,-0.0360155974825222,0.3993277053038279,0.032441695531209014,0.5,0.15836681534225722,1.5,0.0045873796214242904,-0.06737910341471433,0.0476552544679268,-0.0558919111887613,-0.02499055862426755,0.5,0.9914553927338684,1.0,3.521660006364305,2.666662834914671,0.15367352374775506,-0.9983891128227621,0.027845273745090847,0.04856708665688833,2.7993033106466574,0.012077569961547852,2.455932987689913,1.0,0.006415599922751274,0.030020208770438307
Sit,Student2,6,0.48938867340698206,0.2667337404308729,-1.5860371589660645,2.018925666809082,1.9398026168346405,0.3393373340368271,-7.578390598297119,-3.0741151571273804,-6.051782131195068,-9.11594581604004,0.2305932927662458,0.2616066448390482,2.0613104104995728,1.7219730764627457,2.5,1.0853683443499575,0.5766875238505408,0.8400131776426272,3.0641636848449725,0.5,0.03858214139938355,2.5,0.5,1.6048957109451294,-0.0608574487268924,1.685300886631012,0.1852908730506897,0.5,0.16180293250363303,0.5,0.27758196510449706,-0.025225384607911093,0.04622726988758904,-0.058909356594085596,-0.068302035331726,0.5,0.9475329500347998,0.5,1.7012211483647117,1.4563879881594937,0.4328196881746572,-0.992718655397576,0.32062790333293373,0.14975062906742098,1.6590637893958127,0.04160583019256592,2.26805565466709,0.5,0.009744569352093987,0.2806391293917841
Sit,Student2,7,0.12470732463613875,0.159957263750602,-1.9026002883911133,0.4602581659952799,1.5959872504075368,0.7806049982706705,-1.3833218018213906,-1.3389843106269836,-7.600448608398437,-9.542129834493002,0.7111494020452758,0.1424899597962696,2.9763293266296387,2.1957243283589682,3.0,1.5906084221913546,0.12428919667109083,2.504586566734946,1.9416812260945653,0.5,-0.3654766436417897,0.5,0.5,0.2112066596746444,-1.281213462352753,0.1008691228926181,0.6324243644873304,0.5,0.04764748833258617,0.5,0.18763062238992853,0.026854105318586025,0.04457048397594013,0.00290562709172565,-0.05199605226516715,0.5,0.8824285920943403,0.5,1.8528975328603823,1.4867820528922175,0.7805178058110164,-0.8733162160425297,0.5817218830925411,-0.17406353682279582,1.4876183590829375,0.013031025727589629,2.230532912027857,0.5,0.004716245132752705,-0.2810234655628301
Sit,Student2,8,0.05090283246382181,0.17392623219840955,-0.7434151768684387,0.1691408554712931,0.3726278021931647,9.412480036417644,2.3455944657325745,2.439126491546631,1.3588192462921145,1.093397855758667,0.0011522800325163554,0.20087349414825417,9.538899421691896,0.1264193852742519,0.5,0.015368597488510768,0.0027113167455854437,9.450784326255985,0.2654213905334475,0.5,-0.04821823984384536,3.0,0.5,0.1504255682229995,-0.0343611687421798,0.349567636847496,0.14194866021474217,0.5,0.0428878310485741,0.5,0.006752924666842487,-0.1415307652950287,0.019100752888816568,-0.0194073518117268,-0.024063467979431048,0.5,-0.9847833878238829,0.5,2.72078186409972,2.3904892542572242,0.05154667875057747,0.6399236169430591,0.019980384056301,-0.09357487559318542,2.2859716105313397,0.06327337026596092,2.791210958098141,0.5,0.0031557264417812537,0.033409747289988426
Sit,Student2,9,0.49181594401755985,0.2491521764759,-1.865708827972412,1.5816340446472168,1.5940528810024261,0.4723303765058517,-6.5815194845199585,0.3844043612480163,-6.764377117156982,-9.595574855804443,0.5441502746250435,0.4062202461063861,2.654707908630371,2.1823775321245193,5.0,7.8023865412154185,1.411465868254875,1.3505362926914375,2.831197738647461,0.5,-0.18643755793571473,0.5,1.0,0.8620835840702057,-0.0202349107712507,1.390863835811615,4.974583595991135,0.5,0.19960021926090105,0.5,0.20974144274801754,0.030541926696896562,0.050132162327218004,-0.0712469741702079,0.0257496833801269,0.5,0.9900299127880754,0.5,1.3953130389392514,0.593993721698899,0.9737676493852456,-0.9654727370205953,0.8483391096815467,0.1575958750396967,0.7329401833885639,0.48869943618774414,1.6846698977979722,0.5,0.014602985534354256,0.41978812332366944
Sit,Student2,10,0.3234015053288008,0.23601955003526123,-2.0763368606567383,1.9690468311309817,2.0277672111988068,0.4745886325836181,-7.182120203971863,-0.3895089477300644,-6.59869909286499,-9.585371971130373,0.28547583312216096,0.28509283562501253,2.9850337505340576,2.5104451179504395,3.5,4.971485341348072,1.334013981405214,1.0455268783561993,2.9866728782653826,0.5,-0.19185141849517823,0.5,0.5,0.4952589869499206,-0.0608574487268924,1.4128549695014954,2.416220963001251,0.5,0.13752103937440535,0.5,0.2586448750329242,-0.019961479748288782,0.06191000418627447,-0.02660432457923885,-0.0171451568603515,0.5,0.9356977132283737,0.5,2.405185784991893,0.8375694196379463,1.0456727933061019,-0.9750890814913943,0.8097018900055748,0.14809693664312365,0.750959735637244,0.040386080741882324,2.382649991562394,0.5,0.002712595882120479,0.40166884293641486
Sit,Student2,11,0.30097004438337666,0.19473565958992428,-2.3137199878692627,1.21286940574646,1.7012597024440765,0.3894538581371307,-7.9416691064834595,-4.066436290740967,-5.481339931488037,-8.792177200317383,0.09749960272901362,0.19271438941359514,1.5783517360687256,1.1888978779315948,4.5,0.8693768319120396,0.703276197281021,0.6643844153634814,3.3108372688293457,0.5,0.058415279388427714,4.0,0.5,0.7102835476398468,-0.1399644985795021,1.5466344356536863,0.4365729093551636,0.5,0.12446379277389485,0.5,0.24073016120452134,-0.04582763957480587,0.030926202156239542,-0.06146028637886035,-0.04472935199737545,0.5,0.971062181777091,0.5,1.7558635230945485,1.3355004580495244,0.6228714138168457,-0.990435629763561,0.5333617078140377,0.12545186678568523,1.4578189086452464,0.15546870231628418,2.3028919422923178,0.5,0.006756726025586089,0.23329351035334792
Sit,Student2,12,0.06627922266990392,0.033521204700129786,-0.2195919354756673,1.237394332885742,0.8291477560997009,0.4205672244230906,-6.424020926157634,-5.9487684567769366,-7.225504398345947,-7.757791360219319,0.021859954259590503,0.14443721870581297,1.025721947352091,0.6051547229290005,1.0,0.01435247785546491,0.009459293575007091,0.5491055684599357,0.5322869618733721,0.5,0.08584115600585938,1.5,0.5,0.3982332348823547,-0.1089121798674265,0.5992842515309652,0.17651259899139404,0.5,0.0683660016705591,0.5,0.014854463022290484,-0.07408451056480407,0.024289730587213138,-0.04260903100172675,-0.04965615272521965,0.5,0.44060633339610716,0.5,3.102667375050353,2.247951768016945,0.08164802510242872,-0.9905988897837591,0.04968370714535297,0.007973458607991556,2.428785462102409,0.08560903867085745,2.4525506401699904,0.5,0.00877340088122854,0.02966667077295522
Sit,Student2,13,0.5184700464405482,0.15041268003576228,-1.9427032470703125,2.017242670059204,1.0818423479795456,0.2873043417930603,-1.8570703268051147,-0.6989523470401764,-5.94424033164978,-9.560458660125732,0.4198980409902259,0.5266282483935354,2.47818374633789,2.19087940454483,3.0,6.889362203313191,1.9929090959673694,1.3389306974486883,3.616218328475952,0.5,-0.16477291186650597,1.0,1.0,0.1968513280153274,-1.6321555972099304,0.0956767722964286,5.045068338513374,0.5,0.13545936858281477,0.5,0.2531588676709956,0.04348191872239113,0.0791892570709955,0.026280909776687553,-0.1171754300594329,0.5,0.8533250844227894,0.5,1.236594916752255,0.9422867588587424,0.6676712397401925,-0.9739797780227756,0.6530913084279747,-0.03354706600308418,0.928238252668403,0.8975806832313538,2.251153812343002,0.5,0.024163707678919177,-0.4213361607193171
Sit,Student2,14,1.6454400329695367,0.4121505715523094,-2.769338607788086,3.6515358686447135,2.8829785585403442,0.3345724046230316,-0.7445150166749954,-0.6711289584636688,-5.464968681335449,-9.629606246948242,0.6394482771307608,0.2702324390411376,2.390796184539795,2.0562237799167633,4.5,6.566826313634401,1.5603467184758804,1.8707450205545655,4.164637565612793,0.5,-0.28973459045092265,1.0,1.0,0.2212859392166137,-1.8050304651260376,0.4817436039447784,2.935698091983795,0.5,0.06688974568775521,0.5,0.3925597315552991,0.0091766917457183,0.04265361277342763,0.029050469398498452,-0.009121954441070501,0.5,0.7856321655214474,0.5,1.6197675403247906,0.9776610452826516,1.0468222610769706,-0.9482088077596754,0.9537133572351497,0.17874023656050364,1.1280122698463522,0.06932617723941803,2.287224918274677,0.5,0.0016554053419182155,-0.43478079209768716
Sit,Student2,15,0.004386163701065236,0.01807034539778181,-0.3043323755264282,0.3865851908922195,0.3188716545701026,9.526130676269531,2.1730397939682007,2.307685732841492,0.3791301101446152,0.1343388780951499,0.00042167605444192856,0.166773200035095,9.604372024536133,0.07824134826660156,7.5,0.0071788389879090244,0.005415735581240942,9.56388545882732,0.24479123204946526,1.5,0.008755611206094418,2.0,2.0,0.1408807933330535,-0.1075886413455009,0.0677296854555606,0.14004348715146397,0.5,0.06513350759632877,2.5,0.0010362638075470732,0.012047450542449947,0.023274016649580436,0.0059151649475097,-0.00298021237055455,8.5,-0.9986320402663167,0.5,3.419381749041421,3.2834249310940393,0.04767010495746799,0.838326173466402,0.034972035587997975,-0.0035453363259633375,2.3570081762649626,0.058547139167785645,2.77847444323495,0.5,0.011452195763717112,-0.008566875945786378
Sit,Student2,16,0.18123885473044346,1.1990048380158496,-1.2847760915756226,0.6955060064792633,0.6316346824169159,9.543815612792969,1.9082125226656594,2.2349634170532227,0.417702168226242,-0.0737394864360491,0.003069554060270424,0.663583755493164,9.791318893432615,0.24750328063964666,1.0,0.14782893395985694,0.014254968491008208,9.626114237389821,0.4914416546622911,0.5,0.0030376952351070874,1.5,0.5,0.3233004361391067,-0.2636647075414657,0.1451059530178705,0.20081169903278306,2.5,0.17325665708631255,0.5,0.005874499668430916,-0.27456289052963256,0.04029463815335785,-0.07083996136983226,-0.1132796555757522,0.5,-0.9869261644912366,1.0,2.196254863190527,1.6157576942887115,0.16820551029940883,-0.28114605892520933,0.06668612307051562,-0.22817669774095214,2.2839351463402267,0.0973934133847556,2.236926030349637,1.0,0.014143583222529284,-0.03930154247449533
Sit,Student2,17,0.041468157848159486,0.136287116627047,-0.2969065904617309,0.2161234915256499,0.23060163483023632,9.221471786499023,3.136484146118164,3.206304669380188,0.9808253049850464,0.7728651165962219,0.0008179726090176616,0.192468762397766,9.356404781341553,0.1349329948425293,0.5,0.005992939453190218,0.0030742354768726107,9.255995774754252,0.20796018838882446,1.0,-0.005378047923247028,9.5,0.5,0.0630718357861042,-0.0664315968751907,0.1693623885512352,0.04295554757118181,0.5,0.05459608112384233,1.0,0.0025246834669548283,-0.14183244625727334,0.017159413488490687,-0.0304524898529052,-0.0307390093803405,1.0,-0.9867911551548241,0.5,3.3267396966076346,2.600155186974849,0.04625061548523526,0.559668444767159,0.04031710512936095,-0.08036026348670322,2.1097325677031806,0.02237284183502175,2.8985164180630165,0.5,0.0067799848509966,0.02209626852330983
Sit,Student2,18,0.10607856155047896,0.5297401034365734,-0.4856080561876297,0.1901537477970123,1.1111638993024826,9.140676498413086,3.4690454999605818,3.5519198179244995,0.2216534391045569,-0.0994135104119777,0.004988149021964391,0.27548325061798073,9.499273777008057,0.3585972785949707,0.5,0.04442058541235326,0.0022614334765840203,9.192885910341852,0.3210669495165346,0.5,-0.022280203184733772,5.5,0.5,0.0893390402197837,-0.0269544286032517,0.2619848251342773,0.07660711805025722,1.0,0.07696902076713726,0.5,0.003969147320105278,-0.33371646324793497,0.009006276191857027,-0.055154323577880804,-0.0301244854927062,0.5,-0.9984756170539472,0.5,2.730303211341195,2.3282973320968674,0.07624577058410806,-0.4392899868888445,0.0512363233137876,-0.1707066422700882,2.3746039916635837,0.04227250814437866,2.402739275017047,0.5,0.011887400538097621,0.04261803180615967
Sit,Student2,19,0.022578171905521423,0.1075819102064449,-0.5973115861415863,0.7457258403301239,0.44562619924545277,9.46764024098714,2.099977672100067,2.172210534413656,1.4539434512456255,0.1622941792011261,0.004633974249947584,0.15344119071960433,9.701109409332275,0.23346916834513465,0.5,0.03390568130002441,0.17552983493894217,9.554472151908962,1.2916492720444994,0.5,-0.05253734180082875,1.5,0.5,0.366671860218048,-0.1082758679986,0.1782199293375015,0.27262005706628156,0.5,0.0789543325081466,1.0,0.0031978494288269527,-0.09954629103342691,0.02764680949534239,-0.029005765914916902,-0.0316015183925628,1.0,-0.9287970613690263,0.5,3.636366131263894,2.8405192147800276,0.09620083364642353,0.8422568263474237,0.05329799302853635,-0.0698090067009131,1.8575556245356941,0.06278812885284424,3.1792712214404912,0.5,0.005135902031559509,-0.0029581152062503977
